order_id,customer_id,product_name,category,quantity,unit_price,total_price,order_date,city,country
ORD_00545,CUST_0203,Garden Hose,Home & Garden,2,39.99,79.98,2024-06-11,Berlin,Germany
ORD_00546,CUST_0268,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-02-01,Tokyo,Japan
ORD_00547,CUST_0102,Plant Pot,Home & Garden,3,18.99,56.97,2024-07-20,Mumbai,India
ORD_00548,CUST_0198,Power Bank,Electronics,2,34.99,69.98,2024-02-21,Toronto,Canada
ORD_00549,CUST_0262,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-06-16,Mumbai,India
ORD_00550,CUST_0108,Socks Pack,Clothing,3,14.99,44.97,2024-09-07,Sydney,Australia
ORD_00551,CUST_0145,Python Cookbook,Books,1,44.99,44.99,2024-09-11,London,UK
ORD_00552,CUST_0194,USB-C Cable,Electronics,3,12.99,38.97,2024-03-18,Paris,France
ORD_00553,CUST_0067,History Book,Books,3,24.99,74.97,2024-09-02,Toronto,Canada
ORD_00554,CUST_0182,Power Bank,Electronics,3,34.99,104.97,2024-09-07,Tokyo,Japan
ORD_00555,CUST_0173,Wireless Headphones,Electronics,5,59.99,299.95,2024-06-05,Chicago,USA
ORD_00556,CUST_0248,Plant Pot,Home & Garden,1,18.99,18.99,2024-07-26,Los Angeles,USA
ORD_00557,CUST_0160,LED Bulb Pack,Home & Garden,4,22.99,91.96,2024-01-09,Mumbai,India
ORD_00558,CUST_0004,Water Bottle,Sports,5,14.99,74.95,2024-11-22,Paris,France
ORD_00559,CUST_0070,Self-Help Guide,Books,1,19.99,19.99,2024-12-06,Mumbai,India
ORD_00560,CUST_0255,Garden Hose,Home & Garden,1,39.99,39.99,2024-01-18,New York,USA
ORD_00561,CUST_0192,Running Shoes,Sports,3,109.99,329.97,2024-07-15,Berlin,Germany
ORD_00562,CUST_0023,Phone Case,Electronics,4,19.99,79.96,2024-09-21,Sydney,Australia
ORD_00563,CUST_0217,Power Bank,Electronics,3,34.99,104.97,2024-07-16,Berlin,Germany
ORD_00564,CUST_0220,Socks Pack,Clothing,5,14.99,74.95,2024-01-11,Los Angeles,USA
ORD_00565,CUST_0219,Yoga Mat,Sports,2,29.99,59.98,2024-06-17,Chicago,USA
ORD_00566,CUST_0065,Water Bottle,Sports,4,14.99,59.96,2024-12-25,New York,USA
ORD_00567,CUST_0236,Data Science Handbook,Books,1,39.99,39.99,2024-03-17,Toronto,Canada
ORD_00568,CUST_0078,Fiction Novel,Books,5,14.99,74.95,2024-02-20,Los Angeles,USA
ORD_00569,CUST_0136,Self-Help Guide,Books,3,19.99,59.97,2024-02-19,Los Angeles,USA
ORD_00570,CUST_0022,Self-Help Guide,Books,2,19.99,39.98,2024-05-14,London,UK
ORD_00571,CUST_0154,History Book,Books,1,24.99,24.99,2024-05-01,Chicago,USA
ORD_00572,CUST_0253,Running Shoes,Sports,3,109.99,329.97,2024-01-13,London,UK
ORD_00573,CUST_0057,Dumbbell Set,Sports,2,59.99,119.98,2024-02-10,Tokyo,Japan
ORD_00574,CUST_0043,Running Shoes,Sports,3,109.99,329.97,2024-04-05,Chicago,USA
ORD_00575,CUST_0163,Phone Case,Electronics,1,19.99,19.99,2024-04-13,New York,USA
ORD_00576,CUST_0125,USB-C Cable,Electronics,3,12.99,38.97,2024-07-15,Tokyo,Japan
ORD_00577,CUST_0206,Jeans,Clothing,3,49.99,149.97,2024-08-09,New York,USA
ORD_00578,CUST_0033,Jeans,Clothing,4,49.99,199.96,2024-05-01,Sydney,Australia
ORD_00579,CUST_0098,LED Bulb Pack,Home & Garden,2,22.99,45.98,2024-05-22,Berlin,Germany
ORD_00580,CUST_0160,Yoga Mat,Sports,2,29.99,59.98,2024-03-17,Toronto,Canada
ORD_00581,CUST_0227,Wireless Headphones,Electronics,4,59.99,239.96,2024-05-24,Paris,France
ORD_00582,CUST_0235,Garden Hose,Home & Garden,1,39.99,39.99,2024-11-27,New York,USA
ORD_00583,CUST_0075,T-Shirt,Clothing,5,24.99,124.95,2024-10-26,Tokyo,Japan
ORD_00584,CUST_0190,Jacket,Clothing,4,119.99,479.96,2024-04-27,Paris,France
ORD_00585,CUST_0110,Dumbbell Set,Sports,4,59.99,239.96,2024-06-27,New York,USA
ORD_00586,CUST_0101,Throw Pillow,Home & Garden,1,29.99,29.99,2024-02-28,Sydney,Australia
ORD_00587,CUST_0031,Wireless Headphones,Electronics,1,59.99,59.99,2024-11-15,Berlin,Germany
ORD_00588,CUST_0294,T-Shirt,Clothing,3,24.99,74.97,2024-04-14,Los Angeles,USA
ORD_00589,CUST_0218,Wireless Headphones,Electronics,2,59.99,119.98,2024-12-28,New York,USA
ORD_00590,CUST_0028,Jacket,Clothing,3,119.99,359.97,2024-07-12,New York,USA
ORD_00591,CUST_0297,Power Bank,Electronics,4,34.99,139.96,2024-12-28,Paris,France
ORD_00592,CUST_0258,Socks Pack,Clothing,3,14.99,44.97,2024-02-13,Sydney,Australia
ORD_00593,CUST_0259,USB-C Cable,Electronics,3,12.99,38.97,2024-05-10,Toronto,Canada
ORD_00594,CUST_0056,Wall Clock,Home & Garden,5,34.99,174.95,2024-09-09,Chicago,USA
ORD_00595,CUST_0169,Wireless Headphones,Electronics,3,59.99,179.97,2024-03-21,London,UK
ORD_00596,CUST_0203,Fiction Novel,Books,1,14.99,14.99,2024-05-08,Paris,France
ORD_00597,CUST_0092,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-09-13,London,UK
ORD_00598,CUST_0256,Garden Hose,Home & Garden,2,39.99,79.98,2024-01-17,Los Angeles,USA
ORD_00599,CUST_0129,Jeans,Clothing,1,49.99,49.99,2024-05-21,Mumbai,India
ORD_00600,CUST_0038,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-12-07,Paris,France
ORD_00601,CUST_0090,History Book,Books,2,24.99,49.98,2024-10-26,Los Angeles,USA
ORD_00602,CUST_0214,Resistance Bands,Sports,4,19.99,79.96,2024-05-20,Los Angeles,USA
ORD_00603,CUST_0159,Self-Help Guide,Books,3,19.99,59.97,2024-02-04,London,UK
ORD_00604,CUST_0054,Wall Clock,Home & Garden,3,34.99,104.97,2024-06-18,Sydney,Australia
ORD_00605,CUST_0182,T-Shirt,Clothing,1,24.99,24.99,2024-04-08,Mumbai,India
ORD_00606,CUST_0073,Power Bank,Electronics,1,34.99,34.99,2024-05-08,Sydney,Australia
ORD_00607,CUST_0082,Yoga Mat,Sports,2,29.99,59.98,2024-03-26,Chicago,USA
ORD_00608,CUST_0102,Sneakers,Clothing,2,89.99,179.98,2024-05-10,Mumbai,India
ORD_00609,CUST_0068,T-Shirt,Clothing,4,24.99,99.96,2024-03-09,New York,USA
ORD_00610,CUST_0279,Fiction Novel,Books,5,14.99,74.95,2024-01-15,London,UK
ORD_00611,CUST_0010,Fiction Novel,Books,5,14.99,74.95,2024-10-02,London,UK
ORD_00612,CUST_0269,History Book,Books,5,24.99,124.95,2024-03-13,Berlin,Germany
ORD_00613,CUST_0230,Phone Case,Electronics,4,19.99,79.96,2024-04-02,Toronto,Canada
ORD_00614,CUST_0299,Water Bottle,Sports,1,14.99,14.99,2024-06-22,Mumbai,India
ORD_00615,CUST_0041,Wireless Headphones,Electronics,2,59.99,119.98,2024-01-19,Tokyo,Japan
ORD_00616,CUST_0181,History Book,Books,4,24.99,99.96,2024-07-24,Toronto,Canada
ORD_00617,CUST_0294,T-Shirt,Clothing,4,24.99,99.96,2024-05-24,Chicago,USA
ORD_00618,CUST_0080,Phone Case,Electronics,3,19.99,59.97,2024-12-11,Berlin,Germany
ORD_00619,CUST_0056,Water Bottle,Sports,1,14.99,14.99,2024-04-25,Toronto,Canada
ORD_00620,CUST_0099,Dumbbell Set,Sports,3,59.99,179.97,2024-09-15,Sydney,Australia
ORD_00621,CUST_0113,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-07-02,Chicago,USA
ORD_00622,CUST_0170,Phone Case,Electronics,2,19.99,39.98,2024-07-12,Tokyo,Japan
ORD_00623,CUST_0201,Wall Clock,Home & Garden,5,34.99,174.95,2024-12-01,Chicago,USA
ORD_00624,CUST_0252,Fiction Novel,Books,5,14.99,74.95,2024-02-04,Paris,France
ORD_00625,CUST_0069,Water Bottle,Sports,3,14.99,44.97,2024-10-09,Los Angeles,USA
ORD_00626,CUST_0279,LED Bulb Pack,Home & Garden,2,22.99,45.98,2024-12-04,Los Angeles,USA
ORD_00627,CUST_0079,Sneakers,Clothing,2,89.99,179.98,2024-01-10,Sydney,Australia
ORD_00628,CUST_0021,Plant Pot,Home & Garden,5,18.99,94.95,2024-07-15,New York,USA
ORD_00629,CUST_0114,Jeans,Clothing,1,49.99,49.99,2024-02-12,Tokyo,Japan
ORD_00630,CUST_0056,Resistance Bands,Sports,5,19.99,99.95,2024-04-10,Chicago,USA
ORD_00631,CUST_0148,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-06-14,Sydney,Australia
ORD_00632,CUST_0300,Phone Case,Electronics,1,19.99,19.99,2024-10-13,Sydney,Australia
ORD_00633,CUST_0232,Socks Pack,Clothing,2,14.99,29.98,2024-12-26,Berlin,Germany
ORD_00634,CUST_0279,Power Bank,Electronics,1,34.99,34.99,2024-08-27,Paris,France
ORD_00635,CUST_0205,Jeans,Clothing,2,49.99,99.98,2024-06-21,London,UK
ORD_00636,CUST_0270,LED Bulb Pack,Home & Garden,1,22.99,22.99,2024-11-08,Paris,France
ORD_00637,CUST_0178,Garden Hose,Home & Garden,4,39.99,159.96,2024-01-04,New York,USA
ORD_00638,CUST_0197,Python Cookbook,Books,2,44.99,89.98,2024-06-03,Paris,France
ORD_00639,CUST_0121,Self-Help Guide,Books,5,19.99,99.95,2024-11-14,Sydney,Australia
ORD_00640,CUST_0111,Power Bank,Electronics,2,34.99,69.98,2024-11-16,Mumbai,India
ORD_00641,CUST_0141,LED Bulb Pack,Home & Garden,5,22.99,114.95,2024-05-16,New York,USA
ORD_00642,CUST_0060,Jacket,Clothing,2,119.99,239.98,2024-09-08,Los Angeles,USA
ORD_00643,CUST_0074,Jacket,Clothing,2,119.99,239.98,2024-05-20,London,UK
ORD_00644,CUST_0114,Wall Clock,Home & Garden,4,34.99,139.96,2024-04-17,New York,USA
ORD_00645,CUST_0037,Socks Pack,Clothing,2,14.99,29.98,2024-11-26,Paris,France
ORD_00646,CUST_0129,Data Science Handbook,Books,1,39.99,39.99,2024-12-20,Sydney,Australia
ORD_00647,CUST_0006,Wall Clock,Home & Garden,5,34.99,174.95,2024-02-13,Berlin,Germany
ORD_00648,CUST_0226,Plant Pot,Home & Garden,1,18.99,18.99,2024-01-15,Sydney,Australia
ORD_00649,CUST_0180,Phone Case,Electronics,5,19.99,99.95,2024-08-26,Toronto,Canada
ORD_00650,CUST_0253,Fiction Novel,Books,4,14.99,59.96,2024-07-25,Paris,France
ORD_00651,CUST_0213,Wireless Headphones,Electronics,1,59.99,59.99,2024-03-05,Paris,France
ORD_00652,CUST_0127,Running Shoes,Sports,4,109.99,439.96,2024-01-06,Berlin,Germany
ORD_00653,CUST_0093,Resistance Bands,Sports,4,19.99,79.96,2024-03-20,Sydney,Australia
ORD_00654,CUST_0230,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-01-06,Sydney,Australia
ORD_00655,CUST_0050,Jeans,Clothing,1,49.99,49.99,2024-09-17,Mumbai,India
ORD_00656,CUST_0090,Data Science Handbook,Books,2,39.99,79.98,2024-09-02,Tokyo,Japan
ORD_00657,CUST_0270,Phone Case,Electronics,4,19.99,79.96,2024-01-27,New York,USA
ORD_00658,CUST_0227,Self-Help Guide,Books,5,19.99,99.95,2024-03-14,London,UK
ORD_00659,CUST_0028,Sneakers,Clothing,5,89.99,449.95,2024-04-23,Berlin,Germany
ORD_00660,CUST_0180,Throw Pillow,Home & Garden,3,29.99,89.97,2024-08-26,Chicago,USA
ORD_00661,CUST_0118,Self-Help Guide,Books,5,19.99,99.95,2024-05-01,New York,USA
ORD_00662,CUST_0087,Phone Case,Electronics,2,19.99,39.98,2024-04-05,Los Angeles,USA
ORD_00663,CUST_0185,Phone Case,Electronics,5,19.99,99.95,2024-12-24,Berlin,Germany
ORD_00664,CUST_0121,Power Bank,Electronics,1,34.99,34.99,2024-09-03,New York,USA
ORD_00665,CUST_0100,Jeans,Clothing,2,49.99,99.98,2024-03-04,Mumbai,India
ORD_00666,CUST_0150,Wireless Headphones,Electronics,3,59.99,179.97,2024-10-17,Berlin,Germany
ORD_00667,CUST_0093,USB-C Cable,Electronics,2,12.99,25.98,2024-02-21,Toronto,Canada
ORD_00668,CUST_0261,Plant Pot,Home & Garden,4,18.99,75.96,2024-10-11,Chicago,USA
ORD_00669,CUST_0098,Throw Pillow,Home & Garden,4,29.99,119.96,2024-03-20,New York,USA
ORD_00670,CUST_0087,Bluetooth Speaker,Electronics,4,79.99,319.96,2024-01-21,Mumbai,India
ORD_00671,CUST_0213,Wireless Headphones,Electronics,5,59.99,299.95,2024-11-03,Toronto,Canada
ORD_00672,CUST_0017,USB-C Cable,Electronics,1,12.99,12.99,2024-07-24,Toronto,Canada
ORD_00673,CUST_0231,Data Science Handbook,Books,3,39.99,119.97,2024-06-08,Paris,France
ORD_00674,CUST_0151,Self-Help Guide,Books,3,19.99,59.97,2024-11-28,New York,USA
ORD_00675,CUST_0284,Plant Pot,Home & Garden,3,18.99,56.97,2024-01-09,Toronto,Canada
ORD_00676,CUST_0200,Plant Pot,Home & Garden,5,18.99,94.95,2024-12-20,Los Angeles,USA
ORD_00677,CUST_0019,Data Science Handbook,Books,5,39.99,199.95,2024-05-10,Berlin,Germany
ORD_00678,CUST_0099,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-09-09,Berlin,Germany
ORD_00679,CUST_0013,Data Science Handbook,Books,5,39.99,199.95,2024-02-23,London,UK
ORD_00680,CUST_0041,Resistance Bands,Sports,4,19.99,79.96,2024-06-20,Paris,France
ORD_00681,CUST_0132,Dumbbell Set,Sports,1,59.99,59.99,2024-02-16,Chicago,USA
ORD_00682,CUST_0229,Wireless Headphones,Electronics,1,59.99,59.99,2024-03-28,Chicago,USA
ORD_00683,CUST_0032,T-Shirt,Clothing,2,24.99,49.98,2024-01-24,Sydney,Australia
ORD_00684,CUST_0108,LED Bulb Pack,Home & Garden,4,22.99,91.96,2024-07-01,Toronto,Canada
ORD_00685,CUST_0292,Sneakers,Clothing,1,89.99,89.99,2024-04-12,Mumbai,India
ORD_00686,CUST_0167,Bluetooth Speaker,Electronics,1,79.99,79.99,2024-08-17,London,UK
ORD_00687,CUST_0141,Jacket,Clothing,4,119.99,479.96,2024-11-11,Sydney,Australia
ORD_00688,CUST_0167,Resistance Bands,Sports,2,19.99,39.98,2024-09-09,Paris,France
ORD_00689,CUST_0162,Resistance Bands,Sports,3,19.99,59.97,2024-09-26,Mumbai,India
ORD_00690,CUST_0162,Water Bottle,Sports,3,14.99,44.97,2024-12-14,Los Angeles,USA
ORD_00691,CUST_0294,T-Shirt,Clothing,2,24.99,49.98,2024-07-04,Chicago,USA
ORD_00692,CUST_0038,Power Bank,Electronics,5,34.99,174.95,2024-02-06,Sydney,Australia
ORD_00693,CUST_0046,History Book,Books,5,24.99,124.95,2024-11-27,New York,USA
ORD_00694,CUST_0208,Python Cookbook,Books,1,44.99,44.99,2024-11-18,New York,USA
ORD_00695,CUST_0268,Jacket,Clothing,1,119.99,119.99,2024-09-25,Toronto,Canada
ORD_00696,CUST_0210,Throw Pillow,Home & Garden,2,29.99,59.98,2024-03-27,Mumbai,India
ORD_00697,CUST_0124,Bluetooth Speaker,Electronics,1,79.99,79.99,2024-06-19,Tokyo,Japan
ORD_00698,CUST_0049,Data Science Handbook,Books,5,39.99,199.95,2024-01-06,Berlin,Germany
ORD_00699,CUST_0252,Fiction Novel,Books,2,14.99,29.98,2024-07-02,Berlin,Germany
ORD_00700,CUST_0175,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-10-17,Toronto,Canada
ORD_00701,CUST_0057,Jacket,Clothing,4,119.99,479.96,2024-08-08,Sydney,Australia
ORD_00702,CUST_0162,History Book,Books,4,24.99,99.96,2024-01-17,Mumbai,India
ORD_00703,CUST_0254,Python Cookbook,Books,1,44.99,44.99,2024-07-28,Chicago,USA
ORD_00704,CUST_0028,Water Bottle,Sports,4,14.99,59.96,2024-05-17,London,UK
ORD_00705,CUST_0270,USB-C Cable,Electronics,1,12.99,12.99,2024-10-11,Sydney,Australia
ORD_00706,CUST_0102,Wall Clock,Home & Garden,3,34.99,104.97,2024-09-13,Chicago,USA
ORD_00707,CUST_0111,Dumbbell Set,Sports,1,59.99,59.99,2024-07-08,Sydney,Australia
ORD_00708,CUST_0043,Jeans,Clothing,1,49.99,49.99,2024-05-06,Sydney,Australia
ORD_00709,CUST_0115,USB-C Cable,Electronics,5,12.99,64.95,2024-07-28,Mumbai,India
ORD_00710,CUST_0102,Socks Pack,Clothing,1,14.99,14.99,2024-01-23,Chicago,USA
ORD_00711,CUST_0241,Resistance Bands,Sports,5,19.99,99.95,2024-10-17,Sydney,Australia
ORD_00712,CUST_0288,Power Bank,Electronics,4,34.99,139.96,2024-03-12,Mumbai,India
ORD_00713,CUST_0280,Wireless Headphones,Electronics,5,59.99,299.95,2024-11-19,Mumbai,India
ORD_00714,CUST_0064,Wall Clock,Home & Garden,3,34.99,104.97,2024-09-23,Tokyo,Japan
ORD_00715,CUST_0189,Fiction Novel,Books,1,14.99,14.99,2024-09-22,New York,USA
ORD_00716,CUST_0084,Water Bottle,Sports,5,14.99,74.95,2024-11-02,Sydney,Australia
ORD_00717,CUST_0017,Wall Clock,Home & Garden,4,34.99,139.96,2024-07-22,Mumbai,India
ORD_00718,CUST_0126,Self-Help Guide,Books,3,19.99,59.97,2024-11-04,Tokyo,Japan
ORD_00719,CUST_0096,T-Shirt,Clothing,4,24.99,99.96,2024-11-11,Chicago,USA
ORD_00720,CUST_0165,Wireless Headphones,Electronics,2,59.99,119.98,2024-12-07,Mumbai,India
ORD_00721,CUST_0243,T-Shirt,Clothing,2,24.99,49.98,2024-05-22,Paris,France
ORD_00722,CUST_0046,Data Science Handbook,Books,5,39.99,199.95,2024-12-26,Berlin,Germany
ORD_00723,CUST_0077,Power Bank,Electronics,5,34.99,174.95,2024-08-16,Toronto,Canada
ORD_00724,CUST_0208,History Book,Books,4,24.99,99.96,2024-07-01,Paris,France
ORD_00725,CUST_0053,Power Bank,Electronics,5,34.99,174.95,2024-10-05,Paris,France
ORD_00726,CUST_0153,Jeans,Clothing,1,49.99,49.99,2024-04-15,Toronto,Canada
ORD_00727,CUST_0250,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-03-04,London,UK
ORD_00728,CUST_0291,Wall Clock,Home & Garden,2,34.99,69.98,2024-06-05,New York,USA
ORD_00729,CUST_0166,Data Science Handbook,Books,5,39.99,199.95,2024-07-07,Chicago,USA
ORD_00730,CUST_0286,Plant Pot,Home & Garden,4,18.99,75.96,2024-04-08,Sydney,Australia
ORD_00731,CUST_0072,Garden Hose,Home & Garden,5,39.99,199.95,2024-04-08,New York,USA
ORD_00732,CUST_0186,Wall Clock,Home & Garden,1,34.99,34.99,2024-08-19,Toronto,Canada
ORD_00733,CUST_0204,Phone Case,Electronics,2,19.99,39.98,2024-08-10,Paris,France
ORD_00734,CUST_0030,Sneakers,Clothing,1,89.99,89.99,2024-06-19,Sydney,Australia
ORD_00735,CUST_0198,Power Bank,Electronics,2,34.99,69.98,2024-07-18,New York,USA
ORD_00736,CUST_0164,Fiction Novel,Books,5,14.99,74.95,2024-02-18,London,UK
ORD_00737,CUST_0279,Jacket,Clothing,5,119.99,599.95,2024-02-04,Toronto,Canada
ORD_00738,CUST_0251,Resistance Bands,Sports,1,19.99,19.99,2024-05-03,Chicago,USA
ORD_00739,CUST_0181,Python Cookbook,Books,2,44.99,89.98,2024-06-25,New York,USA
ORD_00740,CUST_0136,Jeans,Clothing,1,49.99,49.99,2024-02-12,Chicago,USA
ORD_00741,CUST_0235,Running Shoes,Sports,4,109.99,439.96,2024-08-25,Toronto,Canada
ORD_00742,CUST_0274,Power Bank,Electronics,2,34.99,69.98,2024-06-03,Sydney,Australia
ORD_00743,CUST_0171,Sneakers,Clothing,5,89.99,449.95,2024-12-13,Mumbai,India
ORD_00744,CUST_0138,Wall Clock,Home & Garden,4,34.99,139.96,2024-09-22,Paris,France
ORD_00745,CUST_0139,Plant Pot,Home & Garden,1,18.99,18.99,2024-08-23,Los Angeles,USA
ORD_00746,CUST_0106,Jacket,Clothing,4,119.99,479.96,2024-04-25,New York,USA
ORD_00747,CUST_0094,Dumbbell Set,Sports,3,59.99,179.97,2024-10-03,Berlin,Germany
ORD_00748,CUST_0060,T-Shirt,Clothing,3,24.99,74.97,2024-05-25,Chicago,USA
ORD_00749,CUST_0106,Wall Clock,Home & Garden,5,34.99,174.95,2024-11-26,Mumbai,India
ORD_00750,CUST_0280,Resistance Bands,Sports,2,19.99,39.98,2024-11-16,Paris,France
ORD_00751,CUST_0104,Bluetooth Speaker,Electronics,4,79.99,319.96,2024-05-02,Paris,France
ORD_00752,CUST_0025,Jacket,Clothing,2,119.99,239.98,2024-08-14,Mumbai,India
ORD_00753,CUST_0210,Dumbbell Set,Sports,3,59.99,179.97,2024-07-06,Tokyo,Japan
ORD_00754,CUST_0063,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-03-24,Tokyo,Japan
ORD_00755,CUST_0248,T-Shirt,Clothing,4,24.99,99.96,2024-10-28,Sydney,Australia
ORD_00756,CUST_0088,LED Bulb Pack,Home & Garden,5,22.99,114.95,2024-10-25,Chicago,USA
ORD_00757,CUST_0002,Jacket,Clothing,5,119.99,599.95,2024-08-05,Sydney,Australia
ORD_00758,CUST_0127,Yoga Mat,Sports,5,29.99,149.95,2024-03-23,Los Angeles,USA
ORD_00759,CUST_0274,Jacket,Clothing,1,119.99,119.99,2024-12-06,Berlin,Germany
ORD_00760,CUST_0032,Sneakers,Clothing,3,89.99,269.97,2024-10-07,Paris,France
ORD_00761,CUST_0274,Socks Pack,Clothing,4,14.99,59.96,2024-05-16,London,UK
ORD_00762,CUST_0242,T-Shirt,Clothing,3,24.99,74.97,2024-05-26,Paris,France
ORD_00763,CUST_0117,Python Cookbook,Books,4,44.99,179.96,2024-06-09,Paris,France
ORD_00764,CUST_0120,Fiction Novel,Books,3,14.99,44.97,2024-06-14,Chicago,USA
ORD_00765,CUST_0037,Sneakers,Clothing,2,89.99,179.98,2024-06-22,Paris,France
ORD_00766,CUST_0103,Running Shoes,Sports,4,109.99,439.96,2024-08-23,New York,USA
ORD_00767,CUST_0026,Wall Clock,Home & Garden,2,34.99,69.98,2024-07-19,Los Angeles,USA
ORD_00768,CUST_0072,Jacket,Clothing,4,119.99,479.96,2024-09-19,London,UK
ORD_00769,CUST_0050,USB-C Cable,Electronics,3,12.99,38.97,2024-12-11,Paris,France
ORD_00770,CUST_0297,T-Shirt,Clothing,5,24.99,124.95,2024-06-25,Chicago,USA
ORD_00771,CUST_0163,Wireless Headphones,Electronics,5,59.99,299.95,2024-01-27,Toronto,Canada
ORD_00772,CUST_0207,Socks Pack,Clothing,5,14.99,74.95,2024-09-15,Toronto,Canada
ORD_00773,CUST_0168,USB-C Cable,Electronics,4,12.99,51.96,2024-09-01,Toronto,Canada
ORD_00774,CUST_0069,Throw Pillow,Home & Garden,5,29.99,149.95,2024-05-05,London,UK
ORD_00775,CUST_0023,Garden Hose,Home & Garden,5,39.99,199.95,2024-03-09,Mumbai,India
ORD_00776,CUST_0259,Socks Pack,Clothing,1,14.99,14.99,2024-12-07,New York,USA
ORD_00777,CUST_0122,Sneakers,Clothing,3,89.99,269.97,2024-01-12,Mumbai,India
ORD_00778,CUST_0243,Throw Pillow,Home & Garden,3,29.99,89.97,2024-04-10,Mumbai,India
ORD_00779,CUST_0077,Fiction Novel,Books,3,14.99,44.97,2024-09-24,Los Angeles,USA
ORD_00780,CUST_0119,Data Science Handbook,Books,1,39.99,39.99,2024-07-26,Los Angeles,USA
ORD_00781,CUST_0060,Yoga Mat,Sports,4,29.99,119.96,2024-07-01,Chicago,USA
ORD_00782,CUST_0139,Sneakers,Clothing,2,89.99,179.98,2024-10-06,Paris,France
ORD_00783,CUST_0028,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-07-28,Sydney,Australia
ORD_00784,CUST_0053,USB-C Cable,Electronics,5,12.99,64.95,2024-03-22,Paris,France
ORD_00785,CUST_0054,Resistance Bands,Sports,3,19.99,59.97,2024-03-22,Sydney,Australia
ORD_00786,CUST_0010,Phone Case,Electronics,3,19.99,59.97,2024-12-07,Mumbai,India
ORD_00787,CUST_0033,Phone Case,Electronics,3,19.99,59.97,2024-01-16,Toronto,Canada
ORD_00788,CUST_0261,Water Bottle,Sports,4,14.99,59.96,2024-07-20,Mumbai,India
ORD_00789,CUST_0132,Garden Hose,Home & Garden,3,39.99,119.97,2024-08-22,Paris,France
ORD_00790,CUST_0095,Running Shoes,Sports,1,109.99,109.99,2024-01-03,Paris,France
ORD_00791,CUST_0027,Wall Clock,Home & Garden,3,34.99,104.97,2024-09-02,Berlin,Germany
ORD_00792,CUST_0049,Dumbbell Set,Sports,5,59.99,299.95,2024-04-23,Chicago,USA
ORD_00793,CUST_0066,Socks Pack,Clothing,1,14.99,14.99,2024-10-17,New York,USA
ORD_00794,CUST_0155,Jacket,Clothing,4,119.99,479.96,2024-02-08,Paris,France
ORD_00795,CUST_0237,Plant Pot,Home & Garden,3,18.99,56.97,2024-02-03,Los Angeles,USA
ORD_00796,CUST_0065,Data Science Handbook,Books,2,39.99,79.98,2024-10-20,London,UK
ORD_00797,CUST_0174,Jacket,Clothing,4,119.99,479.96,2024-12-13,Paris,France
ORD_00798,CUST_0023,Sneakers,Clothing,5,89.99,449.95,2024-06-21,Sydney,Australia
ORD_00799,CUST_0025,Socks Pack,Clothing,5,14.99,74.95,2024-07-15,Toronto,Canada
ORD_00800,CUST_0204,Self-Help Guide,Books,2,19.99,39.98,2024-10-22,Paris,France
ORD_00801,CUST_0183,Socks Pack,Clothing,1,14.99,14.99,2024-01-13,Berlin,Germany
ORD_00802,CUST_0074,Garden Hose,Home & Garden,1,39.99,39.99,2024-08-10,Chicago,USA
ORD_00803,CUST_0272,Garden Hose,Home & Garden,4,39.99,159.96,2024-02-01,Los Angeles,USA
ORD_00804,CUST_0209,USB-C Cable,Electronics,5,12.99,64.95,2024-06-02,Chicago,USA
ORD_00805,CUST_0157,Plant Pot,Home & Garden,3,18.99,56.97,2024-04-22,Paris,France
ORD_00806,CUST_0277,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-10-09,Los Angeles,USA
ORD_00807,CUST_0264,History Book,Books,4,24.99,99.96,2024-12-28,New York,USA
ORD_00808,CUST_0140,Dumbbell Set,Sports,4,59.99,239.96,2024-03-07,New York,USA
ORD_00809,CUST_0039,Dumbbell Set,Sports,3,59.99,179.97,2024-03-25,Sydney,Australia
ORD_00810,CUST_0248,Throw Pillow,Home & Garden,3,29.99,89.97,2024-10-20,Chicago,USA
ORD_00811,CUST_0149,Jacket,Clothing,5,119.99,599.95,2024-04-15,Tokyo,Japan
ORD_00812,CUST_0237,Jacket,Clothing,1,119.99,119.99,2024-05-13,Los Angeles,USA
ORD_00813,CUST_0228,Throw Pillow,Home & Garden,4,29.99,119.96,2024-03-11,Chicago,USA
ORD_00814,CUST_0020,Wall Clock,Home & Garden,2,34.99,69.98,2024-01-22,Paris,France
ORD_00815,CUST_0084,Data Science Handbook,Books,4,39.99,159.96,2024-06-09,London,UK
ORD_00816,CUST_0228,Water Bottle,Sports,2,14.99,29.98,2024-04-27,Paris,France
ORD_00817,CUST_0060,Garden Hose,Home & Garden,5,39.99,199.95,2024-09-01,Berlin,Germany
